time,temperature,cost,edge_cost,travel_cost,delay_cost
1473,10.183299389002036,352,53,119,180
1474,10.176390773405698,352,53,119,180
1475,10.169491525423728,349,54,105,190
1476,10.16260162601626,378,83,105,190
1477,10.15572105619499,378,83,105,190
1478,10.148849797023004,378,83,105,190
1479,10.141987829614605,378,83,105,190
1480,10.135135135135135,378,83,105,190
1481,10.12829169480081,378,83,105,190
1482,10.121457489878543,378,83,105,190
1483,10.114632501685772,378,83,105,190
1484,10.107816711590296,378,83,105,190
1485,10.1010101010101,378,83,105,190
1486,10.094212651413189,378,83,105,190
1487,10.087424344317418,378,83,105,190
1488,10.080645161290322,349,54,105,190
1489,10.073875083948959,349,54,105,190
1490,10.06711409395973,349,54,105,190
1491,10.060362173038229,349,54,105,190
1492,10.05361930294906,349,54,105,190
1493,10.046885465505694,396,46,120,230
1494,10.040160642570282,396,46,120,230
1495,10.033444816053512,349,54,105,190
1496,10.026737967914439,349,54,105,190
1497,10.02004008016032,349,54,105,190
1498,10.013351134846461,349,54,105,190
1499,10.00667111407605,349,54,105,190
1500,10,349,54,105,190
1501,9.993337774816789,349,54,105,190
1502,9.986684420772304,349,54,105,190
1503,9.980039920159681,349,54,105,190
1504,9.97340425531915,349,54,105,190
1505,9.966777408637874,349,54,105,190
1506,9.9601593625498,349,54,105,190
1507,9.953550099535502,349,54,105,190
1508,9.946949602122016,349,54,105,190
1509,9.940357852882704,349,54,105,190
1510,9.933774834437086,349,54,105,190
1511,9.927200529450696,349,54,105,190
1512,9.920634920634921,343,99,104,140
1513,9.914077990746861,343,99,104,140
1514,9.907529722589167,343,99,104,140
1515,9.900990099009901,343,99,104,140
1516,9.894459102902374,343,99,104,140
1517,9.88793671720501,343,99,104,140
1518,9.881422924901186,343,99,104,140
1519,9.874917709019092,357,113,104,140
1520,9.868421052631579,357,113,104,140
1521,9.861932938856016,357,113,104,140
1522,9.85545335085414,357,58,119,180
1523,9.848982271831911,342,98,104,140
1524,9.84251968503937,342,98,104,140
1525,9.836065573770492,342,98,104,140
1526,9.82961992136304,342,98,104,140
1527,9.82318271119843,342,98,104,140
1528,9.81675392670157,342,98,104,140
1529,9.810333551340745,342,98,104,140
1530,9.803921568627452,342,98,104,140
1531,9.797517962116263,342,98,104,140
1532,9.7911227154047,342,98,104,140
1533,9.784735812133073,369,74,105,190
1534,9.778357235984355,369,74,105,190
1535,9.77198697068404,362,67,105,190
1536,9.765625,362,67,105,190
1537,9.759271307742356,362,67,105,190
1538,9.75292587776333,362,67,105,190
1539,9.746588693957115,362,67,105,190
1540,9.74025974025974,362,67,105,190
1541,9.73393900064893,362,67,105,190
1542,9.727626459143968,362,67,105,190
1543,9.721322099805574,362,67,105,190
1544,9.715025906735752,372,77,105,190
1545,9.70873786407767,361,66,105,190
1546,9.702457956015524,361,66,105,190
1547,9.696186166774401,361,66,105,190
1548,9.689922480620154,361,66,105,190
1549,9.683666881859263,361,66,105,190
1550,9.67741935483871,361,66,105,190
1551,9.671179883945841,361,66,105,190
1552,9.664948453608247,361,66,105,190
1553,9.658725048293626,361,66,105,190
1554,9.652509652509652,361,66,105,190
1555,9.646302250803858,361,66,105,190
1556,9.640102827763496,361,66,105,190
1557,9.633911368015415,361,66,105,190
1558,9.627727856225931,361,66,105,190
1559,9.621552277100706,361,66,105,190
1560,9.615384615384615,361,66,105,190
1561,9.609224855861628,361,66,105,190
1562,9.603072983354673,361,66,105,190
1563,9.596928982725528,361,66,105,190
1564,9.59079283887468,361,66,105,190
1565,9.584664536741213,361,66,105,190
1566,9.578544061302683,361,66,105,190
1567,9.572431397574984,361,66,105,190
1568,9.566326530612244,361,66,105,190
1569,9.560229445506693,362,67,105,190
1570,9.554140127388536,362,67,105,190
1571,9.548058561425844,362,67,105,190
1572,9.541984732824428,359,66,113,180
1573,9.535918626827717,359,66,113,180
1574,9.529860228716645,343,99,104,140
1575,9.523809523809524,343,99,104,140
1576,9.51776649746193,343,99,104,140
1577,9.511731135066583,343,99,104,140
1578,9.505703422053232,359,66,113,180
1579,9.499683343888536,359,66,113,180
1580,9.49367088607595,359,66,113,180
1581,9.487666034155598,359,66,113,180
1582,9.481668773704172,359,66,113,180
1583,9.475679090334808,359,66,113,180
1584,9.469696969696969,359,66,113,180
1585,9.46372239747634,359,66,113,180
1586,9.457755359394703,359,66,113,180
1587,9.45179584120983,359,66,113,180
1588,9.445843828715365,359,66,113,180
1589,9.439899307740717,359,66,113,180
1590,9.433962264150944,359,66,113,180
1591,9.428032683846638,359,66,113,180
1592,9.422110552763819,359,66,113,180
1593,9.416195856873824,359,66,113,180
1594,9.410288582183187,359,66,113,180
1595,9.404388714733543,359,66,113,180
1596,9.398496240601503,359,66,113,180
1597,9.39261114589856,359,66,113,180
1598,9.386733416770964,359,66,113,180
1599,9.380863039399625,359,66,113,180
1600,9.375,359,66,113,180
1601,9.369144284821987,359,66,113,180
1602,9.363295880149813,359,66,113,180
1603,9.357454772301933,359,66,113,180
1604,9.351620947630924,359,66,113,180
1605,9.345794392523365,359,66,113,180
1606,9.339975093399751,359,66,113,180
1607,9.334163036714374,338,94,104,140
1608,9.328358208955224,338,94,104,140
1609,9.322560596643878,338,94,104,140
1610,9.316770186335404,348,55,113,180
1611,9.31098696461825,348,55,113,180
1612,9.305210918114144,361,68,113,180
1613,9.299442033477991,361,68,113,180
1614,9.293680297397769,361,68,113,180
1615,9.287925696594428,338,94,104,140
1616,9.282178217821782,338,94,104,140
1617,9.276437847866418,338,94,104,140
1618,9.27070457354759,338,94,104,140
1619,9.264978381717109,338,94,104,140
1620,9.25925925925926,338,94,104,140
1621,9.253547193090684,338,94,104,140
1622,9.247842170160295,338,94,104,140
1623,9.242144177449168,338,94,104,140
1624,9.236453201970443,338,94,104,140
1625,9.23076923076923,338,94,104,140
1626,9.22509225092251,338,94,104,140
1627,9.21942224953903,338,94,104,140
1628,9.213759213759214,338,94,104,140
1629,9.208103130755065,338,94,104,140
1630,9.202453987730062,338,94,104,140
1631,9.196811771919068,338,94,104,140
1632,9.191176470588236,338,94,104,140
1633,9.185548071034905,338,94,104,140
1634,9.179926560587516,338,94,104,140
1635,9.174311926605505,338,94,104,140
1636,9.168704156479217,338,94,104,140
1637,9.16310323762981,338,94,104,140
1638,9.157509157509157,338,94,104,140
1639,9.151921903599757,338,94,104,140
1640,9.146341463414634,338,94,104,140
1641,9.140767824497258,338,94,104,140
1642,9.135200974421437,338,94,104,140
1643,9.129640900791236,338,94,104,140
1644,9.124087591240876,338,94,104,140
1645,9.118541033434651,342,98,104,140
1646,9.113001215066829,342,98,104,140
1647,9.107468123861567,342,98,104,140
1648,9.101941747572816,342,98,104,140
1649,9.096422073984233,342,98,104,140
1650,9.090909090909092,342,98,104,140
1651,9.085402786190187,342,98,104,140
1652,9.079903147699758,342,98,104,140
1653,9.074410163339383,342,98,104,140
1654,9.068923821039903,342,98,104,140
1655,9.06344410876133,342,98,104,140
1656,9.057971014492754,342,98,104,140
1657,9.052504526252264,342,98,104,140
1658,9.047044632086852,342,98,104,140
1659,9.041591320072333,342,98,104,140
1660,9.036144578313253,342,98,104,140
1661,9.030704394942806,342,98,104,140
1662,9.025270758122744,342,98,104,140
1663,9.019843656043296,338,94,104,140
1664,9.014423076923077,338,94,104,140
1665,9.00900900900901,338,94,104,140
1666,9.003601440576231,342,98,104,140
1667,8.998200359928015,342,98,104,140
1668,8.992805755395683,342,98,104,140
1669,8.987417615338526,342,98,104,140
1670,8.982035928143713,342,98,104,140
1671,8.976660682226212,342,98,104,140
1672,8.971291866028707,342,98,104,140
1673,8.965929468021518,342,98,104,140
1674,8.960573476702509,342,98,104,140
1675,8.955223880597014,342,98,104,140
1676,8.949880668257757,342,98,104,140
1677,8.94454382826476,342,98,104,140
1678,8.939213349225268,342,98,104,140
1679,8.933889219773675,342,98,104,140
1680,8.928571428571429,342,98,104,140
1681,8.92325996430696,342,98,104,140
1682,8.9179548156956,342,98,104,140
1683,8.9126559714795,342,98,104,140
1684,8.907363420427554,342,98,104,140
1685,8.90207715133531,342,98,104,140
1686,8.896797153024911,342,98,104,140
1687,8.891523414344991,342,98,104,140
1688,8.886255924170616,342,98,104,140
1689,8.880994671403197,338,94,104,140
1690,8.875739644970414,338,94,104,140
1691,8.870490833826139,338,94,104,140
1692,8.865248226950355,338,94,104,140
1693,8.860011813349084,338,94,104,140
1694,8.85478158205431,342,98,104,140
1695,8.849557522123893,342,98,104,140
1696,8.84433962264151,343,99,104,140
1697,8.839127872716558,343,99,104,140
1698,8.8339222614841,343,99,104,140
1699,8.828722778104767,343,99,104,140
1700,8.823529411764707,343,99,104,140
1701,8.818342151675486,343,99,104,140
1702,8.813160987074031,343,99,104,140
1703,8.807985907222548,349,54,105,190
1704,8.80281690140845,349,54,105,190
1705,8.79765395894428,343,99,104,140
1706,8.792497069167643,343,99,104,140
1707,8.787346221441124,343,99,104,140
1708,8.782201405152225,346,53,113,180
1709,8.777062609713283,351,58,113,180
1710,8.771929824561404,351,58,113,180
1711,8.766803039158386,351,58,113,180
1712,8.761682242990654,357,62,105,190
1713,8.756567425569177,357,62,105,190
1714,8.751458576429405,357,62,105,190
1715,8.746355685131196,357,62,105,190
1716,8.741258741258742,357,62,105,190
1717,8.736167734420501,357,62,105,190
1718,8.731082654249127,357,62,105,190
1719,8.726003490401396,357,62,105,190
1720,8.720930232558139,357,62,105,190
1721,8.715862870424171,357,62,105,190
1722,8.710801393728223,357,62,105,190
1723,8.705745792222867,342,98,104,140
1724,8.700696055684455,342,98,104,140
1725,8.695652173913043,342,98,104,140
1726,8.690614136732329,342,98,104,140
1727,8.685581933989578,342,98,104,140
1728,8.680555555555555,342,98,104,140
1729,8.675534991324465,342,98,104,140
1730,8.670520231213873,342,98,104,140
1731,8.665511265164644,342,98,104,140
1732,8.660508083140877,342,98,104,140
1733,8.655510675129833,342,98,104,140
1734,8.650519031141869,367,74,113,180
1735,8.645533141210375,367,74,113,180
1736,8.640552995391705,367,74,113,180
1737,8.635578583765112,359,66,113,180
1738,8.63060989643268,359,66,113,180
1739,8.625646923519264,359,66,113,180
1740,8.620689655172415,359,66,113,180
1741,8.61573808156232,359,66,113,180
1742,8.610792192881744,359,66,113,180
1743,8.605851979345955,359,66,113,180
1744,8.600917431192661,359,66,113,180
1745,8.595988538681949,359,66,113,180
1746,8.59106529209622,359,66,113,180
1747,8.586147681740126,359,66,113,180
1748,8.581235697940503,359,66,113,180
1749,8.576329331046312,359,66,113,180
1750,8.571428571428571,359,66,113,180
1751,8.566533409480297,359,66,113,180
1752,8.561643835616438,359,66,113,180
1753,8.556759840273816,359,66,113,180
1754,8.55188141391106,359,66,113,180
1755,8.547008547008547,383,90,113,180
1756,8.542141230068337,383,90,113,180
1757,8.537279453614115,386,38,128,220
1758,8.532423208191126,386,38,128,220
1759,8.527572484366116,386,38,128,220
1760,8.522727272727273,386,38,128,220
1761,8.517887563884157,386,38,128,220
1762,8.51305334846765,383,33,120,230
1763,8.508224617129892,383,33,120,230
1764,8.503401360544217,383,33,120,230
1765,8.498583569405099,383,33,120,230
1766,8.493771234428086,383,33,120,230
1767,8.488964346349745,383,33,120,230
1768,8.484162895927602,383,33,120,230
1769,8.479366873940078,352,53,119,180
1770,8.474576271186441,354,55,119,180
1771,8.46979107848673,354,55,119,180
1772,8.465011286681715,354,55,119,180
1773,8.460236886632826,354,55,119,180
1774,8.455467869222097,354,55,119,180
1775,8.450704225352112,354,55,119,180
1776,8.445945945945946,354,55,119,180
1777,8.441193021947102,354,55,119,180
1778,8.43644544431946,354,55,119,180
1779,8.431703204047217,354,55,119,180
1780,8.426966292134832,367,68,119,180
1781,8.422234699606962,367,68,119,180
1782,8.417508417508417,367,68,119,180
1783,8.412787436904095,367,68,119,180
1784,8.408071748878923,367,68,119,180
1785,8.403361344537815,367,68,119,180
1786,8.3986562150056,367,68,119,180
1787,8.393956351426972,367,68,119,180
1788,8.389261744966444,367,68,119,180
1789,8.384572386808273,367,68,119,180
1790,8.379888268156424,367,68,119,180
1791,8.375209380234505,367,68,119,180
1792,8.370535714285714,357,58,119,180
1793,8.365867261572783,357,58,119,180
1794,8.361204013377927,357,58,119,180
1795,8.356545961002785,357,58,119,180
1796,8.351893095768375,342,98,104,140
1797,8.347245409015025,342,98,104,140
1798,8.342602892102336,342,98,104,140
1799,8.337965536409117,342,98,104,140
1800,8.333333333333334,342,98,104,140
1801,8.32870627429206,342,98,104,140
1802,8.32408435072142,342,98,104,140
1803,8.319467554076539,342,98,104,140
1804,8.314855875831485,343,99,104,140
1805,8.310249307479225,343,99,104,140
1806,8.305647840531561,342,98,104,140
1807,8.301051466519093,342,98,104,140
1808,8.29646017699115,342,98,104,140
1809,8.291873963515755,342,98,104,140
1810,8.287292817679559,342,98,104,140
1811,8.282716731087797,338,94,104,140
1812,8.278145695364238,338,94,104,140
1813,8.27357970215113,338,94,104,140
1814,8.26901874310915,338,94,104,140
1815,8.264462809917354,338,94,104,140
1816,8.259911894273127,338,94,104,140
1817,8.25536598789213,338,94,104,140
1818,8.250825082508252,338,94,104,140
1819,8.246289169873556,338,94,104,140
1820,8.241758241758241,338,94,104,140
1821,8.237232289950576,338,94,104,140
1822,8.23271130625686,342,98,104,140
1823,8.228195282501371,342,98,104,140
1824,8.223684210526315,342,98,104,140
1825,8.219178082191782,342,98,104,140
1826,8.214676889375685,342,98,104,140
1827,8.210180623973727,338,94,104,140
1828,8.205689277899344,372,73,119,180
1829,8.201202843083653,372,73,119,180
1830,8.19672131147541,372,73,119,180
1831,8.19224467504096,372,73,119,180
1832,8.187772925764191,373,74,119,180
1833,8.183306055646481,373,74,119,180
1834,8.178844056706652,373,74,119,180
1835,8.174386920980927,389,90,119,180
1836,8.169934640522875,389,90,119,180
1837,8.165487207403375,389,90,119,180
1838,8.161044613710555,389,90,119,180
1839,8.156606851549755,392,38,134,220
1840,8.152173913043478,392,38,134,220
1841,8.147745790331342,392,38,134,220
1842,8.143322475570033,392,38,134,220
1843,8.138903960933261,392,38,134,220
1844,8.134490238611713,392,38,134,220
1845,8.130081300813009,392,38,134,220
1846,8.125677139761647,392,38,134,220
1847,8.121277747698972,392,38,134,220
1848,8.116883116883116,392,38,134,220
1849,8.112493239588966,392,38,134,220
1850,8.108108108108109,392,38,134,220
1851,8.103727714748784,392,38,134,220
1852,8.099352051835853,393,39,134,220
1853,8.094981111710739,393,39,134,220
1854,8.090614886731391,392,38,134,220
1855,8.086253369272237,392,38,134,220
1856,8.081896551724139,386,38,128,220
1857,8.077544426494345,392,38,134,220
1858,8.073196986006458,383,33,120,230
1859,8.068854222700377,377,33,114,230
1860,8.064516129032258,377,33,114,230
1861,8.060182697474476,377,33,114,230
1862,8.055853920515574,377,33,114,230
1863,8.051529790660226,380,34,106,240
1864,8.047210300429185,380,34,106,240
1865,8.04289544235925,380,34,106,240
1866,8.038585209003216,380,34,106,240
1867,8.034279592929835,380,34,106,240
1868,8.029978586723768,380,34,106,240
1869,8.025682182985554,380,34,106,240
1870,8.02139037433155,383,33,120,230
1871,8.017103153393908,383,33,120,230
1872,8.012820512820513,377,33,114,230
1873,8.00854244527496,377,33,114,230
1874,8.0042689434365,377,33,114,230
1875,8,377,33,114,230
1876,7.995735607675906,377,33,114,230
1877,7.991475759190197,349,54,105,190
1878,7.987220447284345,349,54,105,190
1879,7.982969664715274,349,54,105,190
1880,7.9787234042553195,349,54,105,190
1881,7.974481658692185,349,54,105,190
1882,7.970244420828905,349,54,105,190
1883,7.966011683483803,349,54,105,190
1884,7.961783439490445,349,54,105,190
1885,7.957559681697613,349,54,105,190
1886,7.953340402969247,349,54,105,190
1887,7.94912559618442,349,54,105,190
1888,7.944915254237288,349,54,105,190
1889,7.940709370037057,349,54,105,190
1890,7.936507936507937,349,54,105,190
1891,7.932310946589106,349,54,105,190
1892,7.928118393234672,349,54,105,190
1893,7.9239302694136295,349,54,105,190
1894,7.9197465681098205,349,54,105,190
1895,7.915567282321899,350,55,105,190
1896,7.9113924050632916,350,55,105,190
1897,7.907221929362151,350,55,105,190
1898,7.903055848261328,350,55,105,190
1899,7.898894154818326,350,55,105,190
1900,7.894736842105263,350,55,105,190
1901,7.890583903208838,350,55,105,190
1902,7.886435331230284,350,55,105,190
1903,7.882291119285339,350,55,105,190
1904,7.878151260504202,350,55,105,190
1905,7.874015748031496,349,54,105,190
1906,7.869884575026233,349,54,105,190
1907,7.865757734661773,349,54,105,190
1908,7.861635220125786,349,54,105,190
1909,7.85751702462022,349,54,105,190
1910,7.853403141361256,349,54,105,190
1911,7.849293563579278,349,54,105,190
1912,7.845188284518828,349,54,105,190
1913,7.841087297438579,357,62,105,190
1914,7.836990595611285,357,62,105,190
1915,7.83289817232376,350,55,105,190
1916,7.828810020876826,350,55,105,190
1917,7.82472613458529,350,55,105,190
1918,7.820646506777893,350,55,105,190
1919,7.81657113079729,350,55,105,190
1920,7.8125,349,54,105,190
1921,7.808433107756377,349,54,105,190
1922,7.804370447450572,349,54,105,190
1923,7.800312012480499,349,54,105,190
1924,7.796257796257796,349,54,105,190
1925,7.792207792207792,349,54,105,190
1926,7.788161993769471,349,54,105,190
1927,7.784120394395433,349,54,105,190
1928,7.780082987551867,349,54,105,190
1929,7.776049766718507,349,54,105,190
1930,7.772020725388601,349,54,105,190
1931,7.767995857068876,349,54,105,190
1932,7.763975155279503,349,54,105,190
1933,7.759958613554061,349,54,105,190
1934,7.755946225439503,350,55,105,190
1935,7.751937984496124,350,55,105,190
1936,7.74793388429752,350,55,105,190
1937,7.743933918430563,350,55,105,190
1938,7.739938080495356,350,55,105,190
1939,7.735946364105209,350,55,105,190
1940,7.731958762886598,350,55,105,190
1941,7.727975270479135,350,55,105,190
1942,7.72399588053553,350,55,105,190
1943,7.7200205867215645,350,55,105,190
1944,7.716049382716049,350,55,105,190
1945,7.712082262210797,350,55,105,190
1946,7.708119218910586,350,55,105,190
1947,7.704160246533128,350,55,105,190
1948,7.700205338809035,350,55,105,190
1949,7.6962544894817855,360,65,105,190
1950,7.6923076923076925,360,65,105,190
1951,7.688364941055869,360,65,105,190
1952,7.684426229508197,360,65,105,190
1953,7.680491551459293,360,65,105,190
1954,7.6765609007164795,360,65,105,190
1955,7.672634271099744,360,65,105,190
1956,7.668711656441718,360,65,105,190
1957,7.664793050587634,360,65,105,190
1958,7.6608784473953015,360,65,105,190
1959,7.656967840735069,360,65,105,190
1960,7.653061224489796,360,65,105,190
1961,7.649158592554819,350,55,105,190
1962,7.6452599388379205,350,55,105,190
1963,7.641365257259297,350,55,105,190
1964,7.637474541751527,350,55,105,190
1965,7.633587786259542,350,55,105,190
1966,7.62970498474059,350,55,105,190
1967,7.625826131164209,350,55,105,190
1968,7.621951219512195,350,55,105,190
1969,7.618080243778568,350,55,105,190
1970,7.614213197969543,350,55,105,190
1971,7.610350076103501,350,55,105,190
1972,7.606490872210953,350,55,105,190
1973,7.602635580334516,350,55,105,190
1974,7.598784194528875,350,55,105,190
1975,7.594936708860759,350,55,105,190
1976,7.5910931174089065,350,55,105,190
1977,7.587253414264036,350,55,105,190
1978,7.583417593528817,350,55,105,190
1979,7.5795856493178375,350,55,105,190
1980,7.575757575757576,350,55,105,190
1981,7.571933366986371,350,55,105,190
1982,7.568113017154389,350,55,105,190
1983,7.564296520423601,350,55,105,190
1984,7.560483870967742,338,94,104,140
1985,7.5566750629722925,338,94,104,140
1986,7.552870090634441,338,94,104,140
1987,7.54906894816306,350,55,105,190
1988,7.545271629778672,350,55,105,190
1989,7.541478129713424,350,55,105,190
1990,7.5376884422110555,350,55,105,190
1991,7.533902561526871,350,55,105,190
1992,7.530120481927711,350,55,105,190
1993,7.526342197691922,350,55,105,190
1994,7.522567703109328,350,55,105,190
1995,7.518796992481203,350,55,105,190
1996,7.515030060120241,350,55,105,190
1997,7.511266900350526,350,55,105,190
1998,7.5075075075075075,350,55,105,190
1999,7.503751875937969,350,55,105,190
2000,7.5,350,55,105,190
2001,7.496251874062969,350,55,105,190
2002,7.492507492507492,350,55,105,190
2003,7.488766849725412,350,55,105,190
2004,7.485029940119761,338,94,104,140
2005,7.4812967581047385,342,98,104,140
2006,7.477567298105683,342,98,104,140
2007,7.473841554559043,342,98,104,140
2008,7.47011952191235,342,98,104,140
2009,7.466401194624191,342,98,104,140
2010,7.462686567164179,342,98,104,140
2011,7.458975634012929,342,98,104,140
2012,7.455268389662028,342,98,104,140
2013,7.451564828614009,342,98,104,140
2014,7.447864945382324,342,98,104,140
2015,7.444168734491315,342,98,104,140
2016,7.440476190476191,342,98,104,140
2017,7.4367873078829945,342,98,104,140
2018,7.433102081268583,342,98,104,140
2019,7.429420505200595,342,98,104,140
2020,7.425742574257426,342,98,104,140
2021,7.422068283028204,342,98,104,140
2022,7.4183976261127595,342,98,104,140
2023,7.414730598121602,342,98,104,140
2024,7.41106719367589,342,98,104,140
2025,7.407407407407407,342,98,104,140
2026,7.403751233958539,342,98,104,140
2027,7.40009866798224,342,98,104,140
2028,7.396449704142012,342,98,104,140
2029,7.392804337111878,342,98,104,140
2030,7.389162561576355,342,98,104,140
2031,7.385524372230428,342,98,104,140
2032,7.381889763779528,343,99,104,140
2033,7.378258730939498,343,99,104,140
2034,7.374631268436578,342,98,104,140
2035,7.371007371007371,342,98,104,140
2036,7.367387033398821,342,98,104,140
2037,7.363770250368188,342,98,104,140
2038,7.360157016683022,342,98,104,140
2039,7.356547327121138,342,98,104,140
2040,7.352941176470588,342,98,104,140
2041,7.3493385595296425,342,98,104,140
2042,7.345739471106758,342,98,104,140
2043,7.342143906020558,342,98,104,140
2044,7.3385518590998045,342,98,104,140
2045,7.334963325183374,342,98,104,140
2046,7.331378299120234,342,98,104,140
2047,7.327796775769419,342,98,104,140
2048,7.32421875,342,98,104,140
2049,7.320644216691069,342,98,104,140
2050,7.317073170731708,342,98,104,140
2051,7.313505607020965,342,98,104,140
2052,7.309941520467836,342,98,104,140
2053,7.306380905991232,342,98,104,140
2054,7.302823758519961,342,98,104,140
2055,7.299270072992701,342,98,104,140
2056,7.2957198443579765,342,98,104,140
2057,7.292173067574137,342,98,104,140
2058,7.288629737609329,342,98,104,140
2059,7.285089849441476,342,98,104,140
2060,7.281553398058253,342,98,104,140
2061,7.27802037845706,342,98,104,140
2062,7.274490785645005,342,98,104,140
2063,7.270964614638875,342,98,104,140
2064,7.267441860465116,342,98,104,140
2065,7.263922518159807,342,98,104,140
2066,7.260406582768635,342,98,104,140
2067,7.256894049346879,342,98,104,140
2068,7.2533849129593815,342,98,104,140
2069,7.249879168680522,342,98,104,140
2070,7.246376811594203,342,98,104,140
2071,7.242877836793819,342,98,104,140
2072,7.239382239382239,342,98,104,140
2073,7.23589001447178,342,98,104,140
2074,7.232401157184185,342,98,104,140
2075,7.228915662650603,342,98,104,140
2076,7.22543352601156,342,98,104,140
2077,7.221954742416948,342,98,104,140
2078,7.218479307025986,343,99,104,140
2079,7.215007215007215,343,99,104,140
2080,7.211538461538462,343,99,104,140
2081,7.2080730418068235,342,98,104,140
2082,7.204610951008646,342,98,104,140
2083,7.201152184349496,342,98,104,140
2084,7.197696737044146,342,98,104,140
2085,7.194244604316546,342,98,104,140
2086,7.1907957813998085,342,98,104,140
2087,7.187350263536176,342,98,104,140
2088,7.183908045977011,342,98,104,140
2089,7.180469123982767,357,62,105,190
2090,7.177033492822966,357,62,105,190
2091,7.173601147776184,357,62,105,190
2092,7.170172084130019,357,62,105,190
2093,7.16674629718108,357,62,105,190
2094,7.163323782234957,360,65,105,190
2095,7.159904534606206,360,65,105,190
2096,7.156488549618321,360,65,105,190
2097,7.15307582260372,350,55,105,190
2098,7.149666348903718,350,55,105,190
2099,7.146260123868509,350,55,105,190
2100,7.142857142857143,350,55,105,190
2101,7.139457401237506,350,55,105,190
2102,7.136060894386299,350,55,105,190
2103,7.132667617689016,350,55,105,190
2104,7.129277566539924,350,55,105,190
2105,7.1258907363420425,350,55,105,190
2106,7.122507122507122,350,55,105,190
2107,7.119126720455624,350,55,105,190
2108,7.115749525616699,350,55,105,190
2109,7.112375533428165,350,55,105,190
2110,7.109004739336493,350,55,105,190
2111,7.105637138796779,350,55,105,190
2112,7.1022727272727275,349,54,105,190
2113,7.09891150023663,349,54,105,190
2114,7.095553453169347,349,54,105,190
2115,7.092198581560283,349,54,105,190
2116,7.088846880907372,349,54,105,190
2117,7.085498346717053,350,55,105,190
2118,7.0821529745042495,350,55,105,190
2119,7.078810759792355,350,55,105,190
2120,7.0754716981132075,350,55,105,190
2121,7.072135785007072,350,55,105,190
2122,7.0688030160226205,350,55,105,190
2123,7.06547338671691,350,55,105,190
2124,7.062146892655368,350,55,105,190
2125,7.0588235294117645,350,55,105,190
2126,7.055503292568203,348,55,113,180
2127,7.052186177715091,348,55,113,180
2128,7.048872180451128,348,55,113,180
2129,7.045561296383278,348,55,113,180
2130,7.042253521126761,348,55,113,180
2131,7.0389488503050215,348,55,113,180
2132,7.0356472795497185,346,53,113,180
2133,7.032348804500703,346,53,113,180
2134,7.029053420805998,346,53,113,180
2135,7.02576112412178,346,53,113,180
2136,7.022471910112359,346,53,113,180
2137,7.019185774450164,346,53,113,180
2138,7.015902712815715,346,53,113,180
2139,7.012622720897616,346,53,113,180
2140,7.009345794392523,346,53,113,180
2141,7.006071929005138,346,53,113,180
2142,7.002801120448179,346,53,113,180
2143,6.99953336444237,348,55,113,180
2144,6.996268656716418,348,55,113,180
2145,6.993006993006993,348,55,113,180
2146,6.989748369058714,348,55,113,180
2147,6.986492780624126,348,55,113,180
2148,6.983240223463687,348,55,113,180
2149,6.9799906933457425,348,55,113,180
2150,6.976744186046512,348,55,113,180
2151,6.97350069735007,348,55,113,180
2152,6.970260223048327,348,55,113,180
2153,6.967022758941012,348,55,113,180
2154,6.963788300835654,348,55,113,180
2155,6.960556844547564,348,55,113,180
2156,6.957328385899815,348,55,113,180
2157,6.954102920723226,348,55,113,180
2158,6.950880444856349,358,65,113,180
2159,6.947660954145437,342,98,104,140
2160,6.944444444444445,342,98,104,140
2161,6.941230911614993,342,98,104,140
2162,6.938020351526364,342,98,104,140
2163,6.934812760055478,342,98,104,140
2164,6.931608133086876,342,98,104,140
2165,6.928406466512702,372,79,113,180
2166,6.925207756232687,372,79,113,180
2167,6.92201199815413,372,79,113,180
2168,6.918819188191882,372,79,113,180
2169,6.915629322268327,372,79,113,180
2170,6.912442396313364,372,79,113,180
2171,6.909258406264394,372,79,113,180
2172,6.906077348066298,372,79,113,180
2173,6.902899217671422,372,79,113,180
2174,6.899724011039559,372,79,113,180
2175,6.896551724137931,372,79,113,180
